,URL,CATEGORY,content and summary
158020,http://www.denverpost.com/nationworld/ci_25625003/michigan-man-among-first-u-s-get-bionic,health,"['ANN ARBOR, Mich. — A degenerative eye disease slowly robbed Roger Pontz of his vision.\n\nDiagnosed with retinitis pigmentosa as a teenager, Pontz has been almost completely blind for years. Now, thanks to a high-tech procedure that involved the surgical implantation of a “bionic eye,” he has regained enough of his eyesight to catch small glimpses of his wife, grandson and cat.\n\n“It’s awesome. It’s exciting — seeing something new every day,” Pontz said during a recent appointment at the University of Michigan Kellogg Eye Center.\n\nThe 55-year-old former competitive weightlifter and factory worker is one of four people in the U.S. to receive an artificial retina since the Food and Drug Administration signed off on its use last year.\n\nThe facility in Ann Arbor has been the site of all four such surgeries since FDA approval. A fifth is scheduled for next month.\n\nRetinitis pigmentosa is an inherited disease that causes slow but progressive vision loss because of a gradual loss of the light-sensitive retinal cells called rods and cones. Patients experience loss of side vision and night vision then central vision, which can result in near blindness.\n\nNot all of the 100,000 or so people in the U.S. with retinitis pigmentosa can benefit from the bionic eye. An estimated 10,000 have vision low enough, said Dr. Brian Mech, an executive with Second Sight Medical Products Inc., the Sylmar, Calif.-based company that makes the device. Of those, about 7,500 are eligible for the surgery.\n\nThe artificial implant in Pontz’s left eye is part of a system developed by Second Sight that includes a small video camera and transmitter housed in a pair of glasses.\n\nImages from the camera are converted into a series of electrical pulses that are transmitted wirelessly to an array of electrodes on the surface of the retina. The pulses stimulate the retina’s remaining healthy cells, causing them to relay the signal to the optic nerve.\n\nThe visual information then moves to the brain, where it is translated into patterns of light that can be recognized and interpreted, allowing the patient to regain some visual function.\n\nWhen wearing the glasses, which Pontz refers to as his “eyes,” he can identify and grab his cat and figure out that a flash of light is his grandson hightailing it to the kitchen. The visual improvement is sometimes startling for Pontz and his wife, Terri, who is just as amazed at her husband’s progress as he is.\n\n“I said something I never thought I’d say: ‘Stop staring at me while I’m eating,’ ” Terri Pontz said.', 'ANN ARBOR, Mich. — A degenerative eye disease slowly robbed Roger Pontz of his vision.\nNow, thanks to a high-tech procedure that involved the surgical implantation of a “bionic eye,” he has regained enough of his eyesight to catch small glimpses of his wife, grandson and cat.\nIt’s exciting — seeing something new every day,” Pontz said during a recent appointment at the University of Michigan Kellogg Eye Center.\nNot all of the 100,000 or so people in the U.S. with retinitis pigmentosa can benefit from the bionic eye.\n“I said something I never thought I’d say: ‘Stop staring at me while I’m eating,’ ” Terri Pontz said.']"
158021,http://www.abqjournal.com/388628/news/michigan-man-gets-bionic-eye.html,health,"["".......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... ..........\n\nANN ARBOR, Mich. – A degenerative eye disease slowly robbed Roger Pontz of his vision.\n\nDiagnosed with retinitis pigmentosa as a teenager, Pontz has been almost completely blind for years. Now, thanks to a high-tech procedure that involved the surgical implantation of a “bionic eye,” he has regained enough of his eyesight to catch small glimpses of his wife, grandson and cat.\n\n“It’s awesome. It’s exciting – seeing something new every day,” Pontz said during a recent appointment at the University of Michigan Kellogg Eye Center. The 55-year-old former competitive weightlifter and factory worker is one of four people in the U.S. to receive an artificial retina since the Food and Drug Administration signed off on its use last year.\n\nThe facility in Ann Arbor has been the site of all four such surgeries since FDA approval. A fifth is scheduled for next month.\n\nADVERTISEMENTSkip\n\n................................................................\n\nRetinitis pigmentosa is an inherited disease that causes slow but progressive vision loss due to a gradual loss of the light-sensitive retinal cells called rods and cones. Patients experience loss of side vision and night vision, then central vision, which can result in near blindness.\n\nNot all of the 100,000 or so people in the U.S. with retinitis pigmentosa can benefit from the bionic eye. An estimated 10,000 have vision low enough, said Dr. Brian Mech, an executive with Second Sight Medical Products Inc., the Sylmar, Calif.-based company that makes the device. Of those, about 7,500 are eligible for the surgery.\n\nThe artificial implant in Pontz’s left eye is part of a system developed by Second Sight that includes a small video camera and transmitter housed in a pair of glasses.\n\nImages from the camera are converted into a series of electrical pulses that are transmitted wirelessly to an array of electrodes on the surface of the retina. The pulses stimulate the retina’s remaining healthy cells, causing them to relay the signal to the optic nerve.\n\nThe visual information then moves to the brain, where it is translated into patterns of light that can be recognized and interpreted, allowing the patient to regain some visual function.\n\nWhen wearing the glasses, which Pontz refers to as his “eyes,” he can identify and grab his cat, and figure out that a flash of light is his grandson hightailing it to the kitchen.\n\nThe visual improvement is sometimes startling for Pontz and his wife, Terri, who is just as amazed at her husband’s progress as he is. “I said something I never thought I’d say: ‘Stop staring at me while I’m eating,'” Terri Pontz said.\n\nShe drives her husband the nearly 200 miles from tiny Reed City, Mich., to Ann Arbor for check-ups and visits with occupational therapist Ashley Howson, who helps Pontz reawaken his visual memory and learn techniques needed to make the most of his new vision.\n\nADVERTISEMENTSkip\n\n................................................................\n\nAt the recent visit, Howson handed Pontz white and black plates, instructed him to move them back and forth in front of light and dark backgrounds, and asked that he determine their color.\n\nBack home, Terri Pontz helps her husband practice the techniques he learns in Ann Arbor. For them, the long hours on the road and the homework assignments are a blessing. “What’s it worth to see again? It’s worth everything,” Terri Pontz said.\n\nThe artificial retina procedure has been performed several dozen times in Europe and the expectation is that it will find similar success in the U.S., where the University of Michigan is one of 12 centers accepting consultations for patients.\n\nCandidates for the retinal prosthesis must be 25 or older with end-stage retinitis pigmentosa that has progressed to the point of having “bare light” or no light perception in both eyes.\n\nDr. Thiran Jayasundera, one of two physicians who performed the 4½-hour surgery on Pontz, calls it a “game-changer.” Pontz agrees: “I can walk through the house with ease. If that’s all I get out of this, it’d be great.”"", "".......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... .......... ..........ANN ARBOR, Mich. – A degenerative eye disease slowly robbed Roger Pontz of his vision.\nIt’s exciting – seeing something new every day,” Pontz said during a recent appointment at the University of Michigan Kellogg Eye Center.\nThe facility in Ann Arbor has been the site of all four such surgeries since FDA approval.\nNot all of the 100,000 or so people in the U.S. with retinitis pigmentosa can benefit from the bionic eye.\n“I said something I never thought I’d say: ‘Stop staring at me while I’m eating,'” Terri Pontz said.""]"
158022,http://www.messenger-inquirer.com/features/health/article_20d31ae4-4502-5e43-9e56-c1d68d6f9d9a.html,health,
158023,http://www.theleafchronicle.com/viewart/20140423/NEWS01/304230040/Mich-man-can-see-bionic-eye-,health,
158024,http://www.news-journal.com/news/nation/bionic-eye/article_1b74c343-93ba-5ae3-ad47-6aaae97b1063.html,health,
158025,http://www.sciencerecorder.com/news/michigan-man-gets-an-eyeful-with-new-bionic-glasses/,health,
158026,http://www.610kvnu.com/health/f85161b03f9685290eb2fd2c3b814b5c,health,
158027,http://voiceofrussia.com/2014_04_24/Blind-man-regains-his-eyesight-with-bionic-eye-procedure-0324/,health,"['We are committed to protecting your personal information and we have updated our Privacy Policy to comply with the General Data Protection Regulation (GDPR), a new EU regulation that went into effect on May 25, 2018.\n\nPlease review our Privacy Policy. It contains details about the types of data we collect, how we use it, and your data protection rights.\n\nSince you already shared your personal data with us when you created your personal account, to continue using it, please check the box below:', 'We are committed to protecting your personal information and we have updated our Privacy Policy to comply with the General Data Protection Regulation (GDPR), a new EU regulation that went into effect on May 25, 2018.\nPlease review our Privacy Policy.\nIt contains details about the types of data we collect, how we use it, and your data protection rights.\nSince you already shared your personal data with us when you created your personal account, to continue using it, please check the box below:']"
158028,http://www.delhidailynews.com/news/Four-US-men-get-bionic-eye-1398262522/,health,
158029,http://www.twincities.com/nation/ci_25624586/michigan-man-among-first-u-s-get-bionic,health,"['ANN ARBOR, Mich. — A degenerative eye disease slowly robbed Roger Pontz of his vision.\n\nDiagnosed with retinitis pigmentosa as a teenager, Pontz has been almost completely blind for years. Now, thanks to a high-tech procedure that involved the surgical implantation of a “bionic eye,” he has regained enough of his eyesight to catch small glimpses of his wife, grandson and cat.\n\n“It’s awesome. It’s exciting — seeing something new every day,” Pontz said during a recent appointment at the University of Michigan Kellogg Eye Center. The 55-year-old former competitive weightlifter and factory worker is one of four people in the U.S. to receive an artificial retina since the Food and Drug Administration signed off on its use last year.\n\nThe facility in Ann Arbor has been the site of all four such surgeries since FDA approval. A fifth is scheduled for next month.\n\nRetinitis pigmentosa is an inherited disease that causes slow but progressive vision loss due to a gradual loss of the light-sensitive retinal cells called rods and cones. Patients experience loss of side vision and night vision, then central vision, which can result in near blindness.\n\nNot all of the 100,000 or so people in the U.S. with retinitis pigmentosa can benefit from the bionic eye. An estimated 10,000 have vision low enough, said Dr. Brian Mech, an executive with Second Sight Medical Products Inc., the Sylmar, Calif.-based company that makes the device. Of those, about 7,500 are eligible for the surgery.\n\nThe artificial implant in Pontz’s left eye is part of a system developed by Second Sight that includes a small video camera and transmitter housed in a pair of glasses.\n\nImages from the camera are converted into a series of electrical pulses that are transmitted wirelessly to an array of electrodes on the surface of the retina. The pulses stimulate the retina’s remaining healthy cells, causing them to relay the signal to the optic nerve.\n\nThe visual information then moves to the brain, where it is translated into patterns of light that can be recognized and interpreted, allowing the patient to regain some visual function.\n\nWhen wearing the glasses, which Pontz refers to as his “eyes,” he can identify and grab his cat and figure out that a flash of light is his grandson hightailing it to the kitchen.\n\nThe visual improvement is sometimes startling for Pontz and his wife, Terri, who is just as amazed at her husband’s progress as he is.\n\n“I said something I never thought I’d say: ‘Stop staring at me while I’m eating,’ ” Terri Pontz said.\n\nShe drives her husband the nearly 200 miles from tiny Reed City, Mich., to Ann Arbor for check-ups and visits with occupational therapist Ashley Howson, who helps Roger Pontz reawaken his visual memory and learn techniques needed to make the most of his new vision.\n\nAt the recent visit, Howson handed Pontz white and black plates, instructed him to move them back and forth in front of light and dark backgrounds and asked that he determine their color.\n\nBack home, Terri Pontz helps her husband practice the techniques he learns in Ann Arbor.\n\nFor them, the long hours on the road and the homework assignments are a blessing.\n\n“What’s it worth to see again? It’s worth everything,” Terri Pontz said.\n\nThe artificial retina procedure has been performed several-dozen times over the past few years in Europe, and the expectation is that it will find similar success in the U.S., where the University of Michigan is one of 12 centers accepting consultations for patients.\n\nCandidates for the retinal prosthesis must be 25 or older with end-stage retinitis pigmentosa that has progressed to the point of having “bare light” or no light perception in both eyes.\n\nDr. Thiran Jayasundera, one of two physicians who performed the 4 1/2-hour surgery on Roger Pontz, is scheduled to discuss his experiences with the retinal prosthesis process during a meeting of the American Society of Cataract and Refractive Surgery on Friday in Boston. He calls it a “game-changer.”\n\nPontz agrees: “I can walk through the house with ease. If that’s all I get out of this, it’d be great.”', 'ANN ARBOR, Mich. — A degenerative eye disease slowly robbed Roger Pontz of his vision.\nDiagnosed with retinitis pigmentosa as a teenager, Pontz has been almost completely blind for years.\nIt’s exciting — seeing something new every day,” Pontz said during a recent appointment at the University of Michigan Kellogg Eye Center.\nNot all of the 100,000 or so people in the U.S. with retinitis pigmentosa can benefit from the bionic eye.\n“I said something I never thought I’d say: ‘Stop staring at me while I’m eating,’ ” Terri Pontz said.']"
